id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4bNCEjGPUYN5C7LNRUYrOF,???? ??????,6,425467,0,['???????? ??????????????'],['0FkGIwsoCjaDmvYKQnBk1W'],25/6/1990,1990,0.756,0.491,0,-13.572,1,0.0383,0.593,0.000431,0.0614,0.861,122.927,3
4Bnowe10pjOxjLPWwEdegt,MISS BROADCAST,16,294059,0,['Yumi Matsutoya'],['1LQQtqc1vQ1neUgZrjYlEU'],23/11/1990,1990,0.801,0.821,7,-6.83,0,0.0344,0.223,0.108,0.362,0.874,117.944,4
4bOm66xzErSsqKn7Wv4Nfa,Your Savior,34,244293,0,['Temple Of The Dog'],['0iHb0mCbqZTYeb4y9Pirrd'],1/1/1990,1990,0.51,0.751,7,-11.646,1,0.0624,0.00135,1.62E-05,0.0774,0.726,94.471,4
4BouoDfl1QMCbPG4HJNk0A,Cuore matto,25,167467,0,['Little Tony'],['6g9yfu8k5sapPN9iisZhEW'],1/1/1990,1990,0.681,0.447,2,-15.176,0,0.0577,0.779,0.00143,0.129,0.808,137.775,4
4BPB1ouCkqqhL38aWh6bRW,El Se??or Es Mi Rey,31,304053,0,['Inspiraci??n'],['3jcKSVxbe5gKGQifAt4reM'],15/6/1990,1990,0.312,0.712,11,-9.593,0,0.0374,0.279,0,0.775,0.543,84.712,4
4BPR6HtJPSPddSibt07dXJ,071 - Stimme aus der Unterwelt - Teil 13,27,101693,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1/5/1990,1990,0.673,0.4,9,-11.144,1,0.632,0.579,0,0.133,0.444,54.745,4
4BQ1dhDM33zmgO6EmwzRKH,???????????????,18,321133,0,['Beyond'],['4F5TrtYYxsVM1PhbtISE5m'],1/1/1990,1990,0.558,0.538,0,-11.243,1,0.0473,0.76,0,0.0598,0.383,152.019,4
4BQ4sNVXsJDdOy8PoNb1HM,"Liberi...Liberi - Live From Milan,Italy/1989",24,453000,0,['Vasco Rossi'],['5l4nhyz8876RhgE2d18h65'],1/1/1990,1990,0.496,0.635,0,-13.21,1,0.0393,0.121,0.0242,0.883,0.39,131.924,4
4bQ5LtYvQf5IHjnuHJH3rT,D?€? W??schermadln,8,152200,0,['Elly Fischer'],['5uM7vZGtozGC6ypLoBYPIB'],1/6/1990,1990,0.44,0.105,7,-17.231,1,0.0459,0.98,0.64,0.13,0.649,162.395,4
4bRfqqp3ORPA4bZvJdKvbD,S??mbolo Sexual,26,221120,0,['Karibe con K'],['7wHbsRbx23UPiHo7sNoXEb'],16/3/1990,1990,0.705,0.783,7,-7.482,1,0.0353,0.219,8.72E-05,0.121,0.937,96.419,4
4BrHwW7DDCgCiAciTkgyGA,M'n Vlaanderenland,17,130467,0,['Frans Halsema'],['6AppB7gke4WXNRhtlTdSJy'],1/1/1990,1990,0.511,0.404,9,-12.412,1,0.133,0.709,8.25E-06,0.166,0.681,121.85,3
4bSDGpQ7wIxQMVqqQObdAZ,Latin'Am??rica,22,259333,0,"[""J??fu'Mega""]",['5A4XND3UItKKlkie6izimu'],1/1/1990,1990,0.549,0.858,5,-9.253,1,0.0437,0.134,0.00117,0.102,0.778,153.882,4
4Bt7O4QGZq3ZzmowOE4Q1G,Min bror och jag,29,193800,0,['Pontus & Amerikanerna'],['32sCf4Sc5gyBkGCqJvGe6U'],1/1/1990,1990,0.764,0.459,9,-11.925,1,0.0279,0.0852,0,0.174,0.842,122.195,4
4Bus3VBX7iScJ5qn3Z0TxV,????????????,11,289333,0,['Tat Ming Pair'],['2cvtzIo0OSIAkyr7LisIT6'],1990-01,1990,0.662,0.412,10,-9.666,1,0.027,0.696,0.000337,0.0899,0.332,119.98,4
4BXm6Mb71gdgTARuc1Xbi6,???????????????,22,224733,0,['?????????'],['3qfeunMSPsLVGRiyd7ubos'],25/5/1990,1990,0.553,0.41,5,-9.823,1,0.0231,0.429,0,0.35,0.401,79.023,4
4bXvVREVQ7KLecHhQYzXga,Enganchado la Reina de la Guaracha,15,347077,0,['Jorge Veliz'],['09EcsyJqVbqPZRzwfs1pyc'],9/12/1990,1990,0.69,0.662,2,-11.169,1,0.0706,0.741,8.66E-05,0.274,0.964,82.438,4
4bZKZwWyw6QdgdLBO72idG,Ne G??nler,44,261400,0,['Ajda Pekkan'],['27XMnTLvCO7t3qGlQyTMkF'],14/2/1990,1990,0.616,0.744,2,-13.851,1,0.042,0.15,0,0.226,0.391,200.391,4
4C1eqwEIdQK61i98Rv9E2x,??g er afi minn,8,186085,0,['Laddi'],['0PpNdAPMwg8OJTiNDYBDFp'],1/1/1990,1990,0.867,0.79,2,-7.146,1,0.0338,0.237,0,0.299,0.896,109.482,4
4C3jDWATqX5n4xaRO8wZOF,Where Have All The Flowers Gone? - Remastered,47,184293,0,['The Kingston Trio'],['3qtcbDvdIgQOXkPbtRvBaQ'],18/6/1990,1990,0.605,0.125,10,-20.93,1,0.034,0.913,4.37E-06,0.205,0.623,130.907,4
4c66yUgZIsTaUsXL76WcnR,"R??verie, L. 68",34,232013,0,"['Claude Debussy', 'Zolt??n Kocsis']","['1Uff91EOsvd99rtAupatMP', '5Gi9bw3svtZMwonzcQG2wm']",15/1/1990,1990,0.351,0.00651,2,-33.337,0,0.0487,0.995,0.889,0.109,0.0593,134.094,3
4c6yZLnA730uJgQf9fTW2M,Heresy,50,286693,1,['Pantera'],['14pVkFUHDL207LzLHtSA18'],20/7/1990,1990,0.304,0.912,11,-13.313,0,0.0438,3.45E-05,0.853,0.113,0.362,173.098,4
4c8ZSfrupeaTyCPROk9GYt,Mulla menee lujaa,9,172707,0,['Pelle Miljoona & 1980'],['0jUSeL6Z9ZOVuyeJQchWGi'],1/1/1990,1990,0.207,0.987,4,-5.326,1,0.38,0.00567,1.47E-06,0.26,0.413,193.023,4
4cbY7bkHimakYAWdVRIHwr,??????????????????,12,245627,0,['?????????'],['2a1wo4oPdxlZy2ChUS5PT1'],1/11/1990,1990,0.853,0.357,4,-14.284,0,0.0304,0.741,3.49E-06,0.0751,0.828,110.096,4
4cd7IlW6PjkPNbqdQY8zqg,"The ""Little Willie"" Spinetto Story (Live)",10,91093,0,['The Untouchables'],['4PeH0LM0QG4jFfzSmU0SuB'],23/11/1990,1990,0.635,0.118,10,-27.067,1,0.599,0.663,0,0.408,0.501,125.243,5
4CDPJgDR3ni1YntFenhaGS,Gianna,16,201907,0,['Wolfgang Petry'],['0JLbfIT1Z20raMAVYWtCD7'],1/1/1990,1990,0.849,0.716,7,-5.984,1,0.0282,0.246,0,0.0418,0.902,107.057,4
4CgMdHpnxymP0b4smqUVHK,???€?? ?????€????????????,28,104499,0,['???????€ ?? ????????????????????????'],['5DId9kV1oQqBphNmxCCnrB'],1/7/1990,1990,0.332,0.791,1,-8.309,0,0.0344,0.139,5.50E-05,0.137,0.586,151.874,4
4cGzgA2YGvRsYLHsN7cLHU,Jako P??r Chromejch Kon??,8,133760,0,['Poutn??ci'],['0Vo5F5BMdBoj9PyPAoAQM1'],1/1/1990,1990,0.594,0.469,10,-13.005,1,0.0373,0.296,7.86E-06,0.0554,0.863,130.147,4
4ch5fPgGCH7N6CytHlVJyP,Tanta Gente Que Toma la Micro (En Vivo),19,323400,0,['Sol y Lluvia'],['6iGoMyoSIjyTxbCRyHREtI'],3/12/1990,1990,0.341,0.495,2,-13.523,0,0.0294,0.336,0.00388,0.44,0.469,93.499,4
4ch8FMJR1qkHWhNWmaUxko,Atrapado,33,247693,0,['Jos?? Jos??'],['4mN0qcMxWX8oToqfDPM5yV'],27/4/1990,1990,0.51,0.572,7,-7.891,0,0.0318,0.777,0,0.323,0.328,126.601,4
4chSz0SExsh5ms8IVP6Nvl,????????????,7,224947,0,['Alan Tam'],['5vWJrDpmd5vrDpdmgxqC5u'],1/1/1990,1990,0.563,0.422,1,-12.101,1,0.0328,0.156,0,0.0864,0.231,147.898,4
4cizpqXtoplWhdzvn0NGbD,Arriba en la Cordillera (En Vivo),24,223093,0,['Patricio Manns'],['0qX7rdOqbH8vUUeXUUsiqf'],24/8/1990,1990,0.495,0.169,10,-17.536,0,0.0599,0.761,0,0.673,0.289,107.811,3
4cKK8SCSH7U8E9jSQxApeh,Te Quiero,3,241619,0,['Sonora Palacio'],['0R7hVTyBZQ9ApxMtDEAwyL'],15/2/1990,1990,0.574,0.611,5,-6.713,1,0.0287,0.493,7.04E-05,0.0925,0.853,96.001,4
4cKqJInP8J6M2N5Lnj4LPV,Andliti?? sem hl??r,2,250497,0,['Sl??ttu??lfarnir'],['65E4OmwSUduwJYScpekhMs'],1/1/1990,1990,0.619,0.815,7,-10.405,1,0.0309,0.0116,0,0.131,0.913,134.465,4
4CncEUtMILJUErViasK81m,???????? ?????€???????? ????????,11,228998,0,['?????????????????€ ???????€??????????'],['1yVfpDjOAutkG4GOchifOM'],19/12/1990,1990,0.408,0.446,0,-16.296,1,0.46,0.542,0,0.174,0.316,93.411,4
4Co3qCXFQ9eFuK84pEfsoE,Contigo Estare,4,176832,0,['2 Con 8'],['7hVd83xQg3bifMeMKhfZHd'],11/5/1990,1990,0.464,0.6,9,-12.903,1,0.0454,0.0208,0.26,0.115,0.373,179.932,4
4CpDviuFSDxwirjGBFvU0c,Giordano Bruno,6,233800,0,['Nov?? r????e'],['0p6DL2n0ymbsNr42qwONDC'],1/1/1990,1990,0.497,0.691,11,-14.194,1,0.0408,0.0109,0.00015,0.0789,0.751,146.804,4
4cRR2gUTOerkUOW5iZpm91,Feels Good,58,298373,0,['Tony! Toni! Ton??!'],['7vWlb4pM85jCHvV771qZZW'],1/1/1990,1990,0.827,0.852,2,-12.052,1,0.0942,0.115,1.49E-05,0.299,0.635,117.17,4
4CSFgPEx1PDP3PHDatvxsz,How Much Love,35,280800,0,['Vixen'],['4wlPkvHKZzP2K8wtBzFRyY'],1/1/1990,1990,0.595,0.855,0,-8.806,1,0.0317,0.00463,0.000755,0.0408,0.818,120.145,4
4CsTkNvkwQLel6sxQqrXSj,Ball and Chain,55,343067,0,['Social Distortion'],['16nn7kCHPWIB6uK09GQCNI'],27/3/1990,1990,0.435,0.911,1,-9.2,1,0.0428,0.0365,0.00119,0.152,0.37,134.949,4
4cTYfAjkSgWfm1P9f3iPTQ,Hay un Ma??ana (with Valeria Lynch),22,238053,0,"['Jos?? Jos??', 'Valeria Lynch']","['4mN0qcMxWX8oToqfDPM5yV', '60zawKIAJS16ul7OSY91wM']",27/4/1990,1990,0.48,0.618,1,-6.693,1,0.0309,0.691,0,0.117,0.356,76.06,4
4CU5h7rk7SeByHc5JyfScV,M?? olen niin pienoinen - I Am so Small,9,129920,0,['The Candomino Choir'],['7FwENFVqKFpfyD7sQfkdR1'],1/2/1990,1990,0.234,0.0727,4,-27.761,1,0.0549,0.991,0.323,0.112,0.044,136.543,1
4CU8QlgTTXW1d0RQFYIYiD,Bamses Billedbog 2 - Dialog 6,9,106267,0,['S??ren Hauch-Fausb??ll'],['5Had0TTrLrvX13eHYlkPTD'],28/9/1990,1990,0.496,0.342,2,-19.805,1,0.96,0.599,0,0.6,0.445,75.347,4
4cUSgvW6wlxqzzxE3P4voV,Holiday,48,245773,0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],9/11/1990,1990,0.816,0.65,11,-9.576,0,0.0497,0.0145,0.0105,0.103,0.723,117.551,4
4cXys0FeVLMkxhPVG3XeYX,Quiero Pan,31,114320,0,['Xuxa'],['4DOlsUBpxw706SXx05Xoi2'],1/1/1990,1990,0.691,0.622,2,-10.722,1,0.042,0.586,1.27E-06,0.399,0.903,109.757,3
4CylEsSDURwIGNG13pfK5u,??????????????,19,116251,1,['Egor Letov'],['6yzTAtRHzB5xxcV0z9Debk'],14/11/1990,1990,0.417,0.975,0,-5.418,1,0.0931,0.227,0,0.168,0.641,89.702,3
4CYpbW92hzbYmyJieM6mBf,?€?????????????,25,239507,0,['?????????'],['2pZ2WpqQBbxasBMdDTOad1'],1/1/1990,1990,0.611,0.438,4,-9.944,1,0.0293,0.773,0,0.209,0.757,140.685,4
4CYWusIxbm64oQGymWPRXx,Englefjes,41,200154,0,['Dumdum Boys'],['4Eqk6wvSaia7pwOzPaqEQv'],15/6/1990,1990,0.673,0.842,5,-8.575,1,0.0315,0.0358,0,0.197,0.772,125.213,4
4D0L1crRJEf2ucdBnQ1E4i,Someone Belonging To Someone,31,263133,0,['Bee Gees'],['1LZEQNv7sE11VDY3SdxQeN'],1/10/1990,1990,0.706,0.284,10,-15.99,0,0.0379,0.714,6.26E-06,0.388,0.338,125.799,4
4D6MAev6JzkVDP41VFOBT4,Como El ??lamo Al Camino,34,185600,0,['La Rondalla De Saltillo'],['65wmIidwFZCCoT1BUewp5P'],1/1/1990,1990,0.415,0.105,4,-20.935,0,0.0305,0.879,0,0.0995,0.29,84.932,4
4d9BoJOfxcvPYjmt9O056B,Dennis And Lois - 2007 Remastered Version,33,263706,0,['Happy Mondays'],['339DNkQkuhHKEcHw6oK8f0'],1/1/1990,1990,0.621,0.848,8,-7.854,1,0.0311,0.000574,7.78E-05,0.178,0.802,108.934,4
4DA1pOqV9IMsbRhYOOxn8F,?€????,9,184133,0,['?????????'],['3qfeunMSPsLVGRiyd7ubos'],25/5/1990,1990,0.619,0.384,11,-11.236,0,0.0251,0.231,0,0.141,0.37,87.391,4
4DbviFMIr3zQH82RcKoHKx,????????????????????????,32,294000,0,['??????????????????????????????'],['79nkC8XZ5ohEVU0Xlf5Ael'],13/1/1990,1990,0.67,0.768,11,-6.608,0,0.0254,0.261,2.85E-05,0.0921,0.885,98.553,4
4dC7gcZILkGJQwWT2pajav,Vannam Konda,40,305136,0,"['S. P. Balasubrahmanyam', 'S. P. Sailaja']","['2ae6PxICSOZHvjqiCcgon8', '0w1zspBrCXnMx8CcB1WR31']",2/6/1990,1990,0.681,0.434,0,-11.597,1,0.0253,0.735,2.68E-06,0.311,0.754,92.966,3
4DCBg8VRT0IKwfADExfGue,Der Papa wird's schon richten,24,187533,0,['Peter Alexander'],['55n0d54QHnPlc1BQtJcNdi'],30/8/1990,1990,0.842,0.694,10,-10.138,1,0.132,0.555,0,0.373,0.881,124.895,4
4dchUWiB6ogLDurSL5fJPv,Det er bedre ?? suge pikk enn ?? jobbe p?? fabrikk,10,310267,0,['Morten J??rgensen og Spekkhoggerne'],['4oCvHuhfAs1lIy8iyRgKvL'],7/1/1990,1990,0.432,0.815,9,-11.396,1,0.0451,0.133,0.103,0.287,0.668,169.091,4
4dEea7UHg4YaGqDsCMkNeE,Bahtera Merdeka,15,252293,0,['Aishah'],['4YSKGMF40IgP6ouU5jbhnb'],23/1/1990,1990,0.426,0.253,4,-17.324,0,0.0314,0.0325,0.00139,0.31,0.275,129.873,4
4dfYOZ51CetU7TpkVjMKus,Holy Roller,35,266800,0,['Mother Love Bone'],['3XR64HmFo4OvexUUNW7TP0'],1/1/1990,1990,0.502,0.819,4,-9.823,0,0.0575,0.0359,0.00221,0.0849,0.336,113.904,4
4Dggk5dlpw4GOviGwqhHPn,?????????????????€?????????,12,225551,0,['???????????? ???????????????'],['6S1sUxuK1AJD5A1TCXaXeV'],1/1/1990,1990,0.793,0.937,5,-6.034,0,0.0429,0.0511,6.01E-05,0.328,0.962,125.006,4
4DGq2RJ0Xpfgu13EE3nRL4,Du wirst unbesiegbar sein (Dragonball Z),40,230867,0,['Anime Allstars'],['6pHNd7opVLI17k79GvvIAb'],1/1/1990,1990,0.468,0.868,7,-4.596,1,0.0605,0.0347,0,0.101,0.866,170.005,4
4dGwxdpJA9sDypmyAMDgTS,Lettera a Pinocchio,21,241066,0,['Johnny Dorelli'],['2srKOALVfCQRti28skrHLf'],28/5/1990,1990,0.298,0.136,3,-15.014,1,0.0371,0.954,0.00239,0.222,0.223,102.22,3
4DjcBr310LtxxR6wq4sJRv,Mujhe Neend Na Aaye,49,373573,0,"['Anuradha Paudwal', 'Udit Narayan']","['4hkB2bR5ek6lJChj6aunCn', '70B80Lwx2sxti0M1Ng9e8K']",22/6/1990,1990,0.489,0.669,11,-10.788,0,0.0511,0.819,0.0206,0.281,0.713,149.928,4
4dlPZHw7uQkJI5Olu0KX3m,Este Dolor,31,179560,0,['Sonido Mazter'],['2Je9VeZnmnpDrCIwWu3wuM'],1/1/1990,1990,0.716,0.617,7,-9.03,1,0.0468,0.275,0.000739,0.265,0.925,100.073,4
4dMHG2Rsoy7wWd9etxUFe9,???€?? ?????????????? (?????????????? ?????? ????????),24,145209,0,['Egor Letov'],['6yzTAtRHzB5xxcV0z9Debk'],24/10/1990,1990,0.546,0.558,10,-10.267,0,0.0352,0.62,0,0.0852,0.721,142.535,4
4Dmlg5FYyHRYipiIqXJ2fa,Du ska va president,42,256760,0,['Imperiet'],['4uWiErrlBRdqgKn5NrIJjg'],1/1/1990,1990,0.66,0.493,11,-10.438,0,0.0304,0.0342,1.74E-06,0.354,0.586,107.582,4
4dn10cgzuMDlZ9OrvZokvp,Ven Repitelo,10,283173,0,['Los Hermanos Rosario'],['40FzPNKgu0k9VMvvidiKCl'],1/1/1990,1990,0.75,0.51,2,-15.253,1,0.0886,0.337,0,0.0356,0.813,121.775,4
4dOrz9ST5d200vZ9IALtOP,THE BORDER,13,260160,0,['Eikichi Yazawa'],['6r4KqrquvtAy0fcJUU2VGB'],31/10/1990,1990,0.682,0.505,4,-12.425,0,0.0259,0.389,0.00015,0.189,0.89,105.406,4
4DoXisAAjkXDQiHADoxy64,Such a Night (Live),8,267253,0,['The Untouchables'],['4PeH0LM0QG4jFfzSmU0SuB'],23/11/1990,1990,0.598,0.32,10,-19.305,1,0.0522,0.59,9.22E-05,0.965,0.486,128.51,4
4Doz6KCFFVk1uefUCCBrNS,No Me Quer??a Nada,13,268547,0,['Pochy Y Su Cocoband'],['5AWKC0rd625VHM69d7X2tu'],1/1/1990,1990,0.624,0.866,2,-5.578,1,0.0656,0.567,0.00022,0.063,0.841,157.258,4
4DpvtgIGRk77YIJ7IPnNlu,La Voy a Olvidar (La Copa),11,258400,0,['Los Hermanos Rosario'],['40FzPNKgu0k9VMvvidiKCl'],25/10/1990,1990,0.698,0.634,5,-12.06,0,0.0363,0.465,0,0.259,0.924,129.205,4
4Dql5S812Ou7qWXjd9KQJe,Ik Kan Je Niet Vergeten,31,238333,0,['Andre Hazes'],['04MtOUkmIDC4LAxDDBjrOY'],1/1/1990,1990,0.357,0.679,1,-5.031,1,0.0286,0.0345,0,0.0572,0.338,97.553,3
4DSypYYFgkZgYNNRyH2f49,La belle de Cadix,18,153027,0,['Luis Mariano'],['10bAcf3bvLnCoePvmT7fyG'],23/9/1990,1990,0.584,0.377,5,-10.604,1,0.115,0.956,0.000197,0.103,0.751,113.911,3
4DTq8HThfknAXUe7Pzw0ol,Cucaracha,29,194333,0,['Banda Movil'],['7fU0B28ySGWjYCNKZD8YIK'],1/1/1990,1990,0.818,0.871,0,-8.164,1,0.0855,0.605,0.000862,0.0997,0.964,137.745,4
4dVLEWZrRsfXQB57rOLr2E,Burt og ??t,2,242881,0,['Sl??ttu??lfarnir'],['65E4OmwSUduwJYScpekhMs'],1/1/1990,1990,0.671,0.671,2,-15.498,1,0.0357,0.105,0.000899,0.361,0.847,106.491,4
4Dvs6kCHl6wtCmMyze5nga,No Esperar??,11,270375,0,['Amaru'],['4bU6ICsClJhv4OsHrTlwEF'],1/1/1990,1990,0.541,0.424,11,-11.424,0,0.0389,0.818,0,0.107,0.632,123.37,3
4DXEAovBmeUn8xN3v1Hpdq,We've Got A Good Fire Goin',30,197960,0,['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],1/1/1990,1990,0.512,0.206,2,-18.302,1,0.0315,0.922,0.000177,0.121,0.583,132.642,5
4dZcBSjF7B4rSIMoTisWKJ,THIS IS A SONG FOR COCA-COLA,36,192800,0,['Eikichi Yazawa'],['6r4KqrquvtAy0fcJUU2VGB'],31/10/1990,1990,0.629,0.444,1,-13.622,0,0.0365,0.296,7.55E-05,0.28,0.454,77.261,4
4dzHRKmkQq9MbRwwJ7IMAV,Hud & H??r,15,209227,0,['Dumdum Boys'],['4Eqk6wvSaia7pwOzPaqEQv'],15/6/1990,1990,0.51,0.803,7,-8.938,1,0.0361,0.016,8.14E-05,0.224,0.602,107.033,4
4DzulM7McOqTZ4OSmLJUmF,La danse de Mardi Gras,35,142240,0,['The Balfa Brothers'],['3oXyi8Qg1omMK96jXg8Wic'],18/7/1990,1990,0.56,0.264,7,-16.773,1,0.0325,0.531,0,0.43,0.916,90.895,4
4E3qk4UmS1BodwCUdRbSvt,071 - Stimme aus der Unterwelt - Teil 02,28,107467,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1/5/1990,1990,0.609,0.897,2,-7.01,0,0.576,0.831,0,0.553,0.645,115.898,4
4E45XZdYgszvTFo3M4qkvY,Hooked On Your Love,9,265667,0,['Glenn Jones'],['27o6v2N3H2YW2EPZjAMn0t'],15/5/1990,1990,0.807,0.527,2,-9.513,1,0.0405,0.266,0.000481,0.0458,0.969,105.11,4
4e4A5W5a5ioa8zux0pGbIN,Run Me Down,31,144587,0,['The Notting Hillbillies'],['1dqalNipWI6wAnatpwQtWu'],1/1/1990,1990,0.688,0.48,9,-14.816,1,0.0337,0.127,0.0349,0.0855,0.748,98.938,4
4E5xVW505akJX0wcKj8Mpd,Tornado Of Souls - Remastered 2004,65,319267,0,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],4/10/1990,1990,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4
4E6JT9lOKjcYqF8HwoHgu6,"Amigos S??, Rivales No",11,246867,0,['Karibe con K'],['7wHbsRbx23UPiHo7sNoXEb'],16/3/1990,1990,0.507,0.628,9,-6.892,0,0.0346,0.345,4.13E-06,0.0893,0.795,90.66,4
4e79OmfleCAghpZRXs2HtO,Mei?€? Balkon,7,174213,0,['Waler Broz'],['6InlAGnfFuq4Mw8ClhgtPm'],1/6/1990,1990,0.542,0.19,5,-15.369,0,0.0419,0.978,0.618,0.26,0.296,88.466,4
4E865pac97W2hzbBjt6ExW,Poor Boy Blues,28,241600,0,"['Chet Atkins', 'Mark Knopfler']","['4dZrt8Ong5t7YYpvbfp0RU', '0FI0kxP0BWurTz8cB8BBug']",28/9/1990,1990,0.619,0.799,4,-12.918,1,0.0287,0.145,0.638,0.225,0.943,93,4
4EaDeaaKVu9VkFFfkfuW45,"If??, Um Canto Pra Subir",25,242573,0,['Margareth Menezes'],['1ehJzJeAbLiS4l0PIWd9MD'],5/1/1990,1990,0.809,0.545,4,-13.094,0,0.0423,0.603,0.0218,0.0977,0.959,121.664,4
4EaNb8c3KdIxsNJDXgXUUh,Interlude: All For You,27,53307,0,['Glenn Jones'],['27o6v2N3H2YW2EPZjAMn0t'],15/5/1990,1990,0.688,0.2,8,-22.285,1,0.145,0.0156,0.0594,0.0223,0.848,189.615,4
4EccLwxXUj57U4IJBhQzNx,De Aarde,34,197827,0,['Urbanus'],['3dQcvQPQXcOkCSmBTEZqXL'],1/1/1990,1990,0.572,0.34,2,-14.807,1,0.0344,0.795,0,0.356,0.414,108.789,3
4EcwnvJYhn9n6VPAf2IXzx,Grace Kelly,23,141227,0,['Die ??rzte'],['0cbL6CYnRqpAxf1evwUVQD'],6/9/1990,1990,0.51,0.759,0,-10.65,1,0.122,0.433,0,0.091,0.643,174.362,4
4EEAHK0c3M7CCgcQt9bfts,Surrender,34,350960,0,['Trixter'],['4M3TtMs03DHCYvzbgzBnyZ'],1/1/1990,1990,0.577,0.385,3,-14.092,1,0.0372,0.0267,3.04E-05,0.27,0.203,125.917,4
4EH9jhhzskQhHugHmWihhW,St??na og br????an hennar,7,104211,0,['Helga M??ller'],['71QnyKIYMVYSmFEzIEoWMs'],1/1/1990,1990,0.643,0.184,0,-20.351,1,0.0292,0.637,0,0.08,0.77,93.959,3
4EHfgpq0r2HMfPTeWemX6l,?????????,13,332507,0,['David Huang'],['78NfAbd1srddKUQz4ytHWd'],1/2/1990,1990,0.47,0.318,10,-14.79,1,0.0301,0.55,1.60E-06,0.101,0.159,133.604,4
4eHioKcBEryEPsG61JXBm4,Sende Ba????n?? Al??p Gitme,18,238800,0,['Zeki M??ren'],['0ZZDIo31D35xGrXYTodWrL'],25/6/1990,1990,0.35,0.233,9,-16.598,0,0.074,0.918,0.000106,0.094,0.139,68.76,3
4EidHlMUIiAAqkUBvLPRnv,?????????????????????????????€????????????????????????????????????,15,226133,0,['Bird Thongchai'],['1UYjFeWiTTiOfDRYvUmJul'],16/7/1990,1990,0.664,0.814,9,-6.731,0,0.0349,0.0675,0.0151,0.32,0.649,121.732,4
4EIGg8zoy8YvaJ0uqH7Fv2,????????????,7,189507,0,['??????'],['6WLXtvSQ2rcc7BTL0ftqxV'],1/2/1990,1990,0.427,0.364,0,-12.967,1,0.0327,0.614,0,0.131,0.666,180.354,4
4Eip6jEsfe3QGWV6A8DjPe,Samurai,20,243240,0,['EAV (Erste Allgemeine Verunsicherung)'],['5PHsYIMFyXJsaxa4HjGM4k'],21/5/1990,1990,0.779,0.652,1,-12.681,0,0.0366,0.451,0,0.166,0.967,116.939,4
4eJsGX9rhsU33HVz0hXGLS,What Will I Do,29,248173,0,['Timmy T'],['5gqcLXiJcBVEduXVle7JN1'],15/3/1990,1990,0.609,0.738,0,-6.624,0,0.0518,0.00481,8.34E-06,0.292,0.928,126.234,4
4EJUokDBeUVbNn1iYGkvnJ,2009 - Le Cicale E Le Stelle,16,316800,0,['Lucio Dalla'],['25MkkfEousyfp2eyh38FUl'],11/9/1990,1990,0.359,0.764,2,-7.417,1,0.193,0.604,0,0.0933,0.303,165.163,4
4ekgW9iqVzRuBelllsr5OZ,Queen of Hearts,17,252667,0,['Bad Boys Blue'],['6OXILsPD4WNJ7XiGMAkCWa'],22/10/1990,1990,0.635,0.784,5,-10.778,1,0.0302,0.0536,0.0378,0.0945,0.859,101.784,4
4ELUqg9xP0bXVOiuSIclHa,In Rosa`s heart,14,182400,0,['Steinar Albrigtsen'],['2qRjrCuBQJqlU8Nwb92kao'],19/6/1990,1990,0.573,0.354,2,-11.897,1,0.0302,0.467,0,0.211,0.726,122.043,4
4EmdSvY5pvzu9COEtPOiR0,"Why You Get Funky On Me - From ""House Party"" Soundtrack",41,224200,0,['Today'],['3pDK1CHKwrk6hCTqos024e'],9/3/1990,1990,0.721,0.62,0,-10.766,1,0.0662,0.042,0.00113,0.0407,0.699,109.952,4
4eMlKFVJ7gAKKtVYXP2tfX,Take Ten,39,189293,0,['Paul Desmond'],['68l2i6GeNtwQlhKS59u5bu'],1/1/1990,1990,0.425,0.277,0,-15.694,1,0.0311,0.833,0.0414,0.0939,0.336,149.699,5
4Eqb7Tqx76111Nvt1rCy2n,049 - und die Comic-Diebe - Teil 31,36,63093,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],26/11/1990,1990,0.659,0.628,10,-10.818,0,0.488,0.0997,0,0.25,0.601,59.727,4
4erbidMn61GZ3k9dwmYCcM,Juntti Paavo,9,129733,0,['Klamydia'],['2BFdLtG6ivaiRqPFTgV1in'],1/1/1990,1990,0.564,0.968,11,-5.329,1,0.0369,0.00909,0,0.0929,0.848,108.495,4
